College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Group
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211637210,Electronics and Telecommunication Engg,Stage-I,LOPEN,39232,67.89%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211637210,Electronics and Telecommunication Engg,Stage-I,LOBC,42576,65.77%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211661510,Mechanical & Automation Engineering,Stage-I,GOPEN,42204,66.03%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211661510,Mechanical & Automation Engineering,Stage-I,GSC,42737,65.64%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211661510,Mechanical & Automation Engineering,Stage-I,EWS,37365,68.92%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,GOPEN,32449,71.40%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,GOBC,42461,65.85%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,LOPEN,30285,72.46%,Eng
2116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded (Un-Aided)",Un-Aided,211691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Stage-I,LSC,35967,69.65%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,GOPEN,20302,77.32%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,GSC,34493,70.39%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,GNTA,25939,74.97%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,LOPEN,18238,78.42%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,LSC,30542,72.32%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,LNTC,46302,62.05%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,LOBC,34841,70.21%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212719110,Civil Engineering,Stage-I,EWS,29904,72.63%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,GOPEN,11508,82.34%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,GSC,14141,80.74%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,GNTB,31672,71.77%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,GNTC,12808,81.54%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,GOBC,12680,81.60%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,GSEBC,14493,80.53%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,LOPEN,8566,84.25%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,LOBC,9004,83.94%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724210,Computer Science and Engineering,Stage-I,EWS,13225,81.28%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,GOPEN,13078,81.37%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,GSC,14226,80.69%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,GOBC,16131,79.60%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,GSEBC,16369,79.49%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,LOPEN,8032,84.63%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,LOBC,10785,82.81%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212724610,Information Technology,Stage-I,EWS,17438,78.91%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212737210,Electronics and Telecommunication Engg,Stage-I,GOPEN,22724,76.12%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212737210,Electronics and Telecommunication Engg,Stage-I,GSC,36405,69.44%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212737210,Electronics and Telecommunication Engg,Stage-I,GNTA,34376,70.44%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212737210,Electronics and Telecommunication Engg,Stage-I,GOBC,46710,61.47%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212737210,Electronics and Telecommunication Engg,Stage-I,LOPEN,36056,69.60%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212737210,Electronics and Telecommunication Engg,Stage-I,EWS,38613,68.23%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212761210,Mechanical Engineering,Stage-I,GOPEN,37652,68.76%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212761210,Mechanical Engineering,Stage-I,GOBC,43478,65.08%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212761210,Mechanical Engineering,Stage-I,LOPEN,45938,62.53%,Eng
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded. (Un-Aided)",Un-Aided,212761210,Mechanical Engineering,Stage-II,LNTA,40665,67.06%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GOPEN,11991,82.05%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GSC,24954,75.00%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GNTA,17731,78.74%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GNTB,37351,68.92%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GNTC,13430,81.16%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GNTD,37008,69.11%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GOBC,31407,71.89%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,GSEBC,25267,75.00%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,LOPEN,5553,86.58%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,LSC,9309,83.74%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,LOBC,11864,82.11%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,LSEBC,11447,82.37%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,DEF-O,4009,88.00%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212919110,Civil Engineering,Stage-I,EWS,5215,86.89%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924210,Computer Science and Engineering,Stage-I,GOPEN,2997,89.09%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924210,Computer Science and Engineering,Stage-I,GSEBC,3319,88.74%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924210,Computer Science and Engineering,Stage-I,LOPEN,1052,92.11%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924210,Computer Science and Engineering,Stage-I,LSC,8492,84.29%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924210,Computer Science and Engineering,Stage-I,LOBC,4484,87.56%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924210,Computer Science and Engineering,Stage-I,EWS,701,93.09%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924610,Information Technology,Stage-I,GOPEN,3843,88.17%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924610,Information Technology,Stage-I,GSC,8516,84.29%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924610,Information Technology,Stage-I,GOBC,4642,87.43%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924610,Information Technology,Stage-I,LOPEN,3277,88.80%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924610,Information Technology,Stage-I,LSEBC,4768,87.29%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212924610,Information Technology,Stage-I,EWS,3115,88.97%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,GOPEN,23842,75.56%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,GSC,43693,64.89%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,GNTB,26815,74.06%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,GNTD,36916,69.17%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,GOBC,39453,67.78%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,GSEBC,27327,73.83%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,LOPEN,7580,84.94%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,LSC,31666,71.78%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,LNTC,45631,62.94%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,LOBC,27347,73.83%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,LSEBC,13418,81.17%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,PWD-O,44380,64.28%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-I,EWS,11894,82.11%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212929810,Electrical Engg [Electrical and Power],Stage-II,LNTA,42998,65.44%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,GOPEN,21279,76.82%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,GSC,38715,68.18%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,GOBC,39385,67.82%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,GSEBC,35095,70.06%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,LOPEN,9836,83.41%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,LSC,24619,75.18%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,LNTC,16634,79.35%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,LOBC,30710,72.24%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212937610,Electronics Engineering,Stage-I,EWS,27623,73.71%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212961210,Mechanical Engineering,Stage-I,GOPEN,42925,65.49%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212961210,Mechanical Engineering,Stage-I,LOPEN,38472,68.31%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212961210,Mechanical Engineering,Stage-I,EWS,4579,87.49%,Eng
2129,"M.S. Bidve Engineering College, Latur (Un-Aided)",Un-Aided,212961210,Mechanical Engineering,Stage-II,LOPEN,44800,63.85%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213019110,Civil Engineering,Stage-I,GOPEN,47920,58.91%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213019110,Civil Engineering,Stage-I,LOPEN,40184,67.37%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,GOPEN,12291,81.83%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,GOBC,17116,79.09%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,LOPEN,4498,87.54%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,LSC,19317,77.83%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,LOBC,25618,74.97%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,LSEBC,19445,77.77%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213024210,Computer Science and Engineering,Stage-I,EWS,22002,76.46%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213037210,Electronics and Telecommunication Engg,Stage-I,GOPEN,36700,69.29%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213037210,Electronics and Telecommunication Engg,Stage-I,LOPEN,24463,75.25%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213037210,Electronics and Telecommunication Engg,Stage-I,EWS,46608,61.59%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213037210,Electronics and Telecommunication Engg,Stage-II,LNTC,39742,67.61%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213061210,Mechanical Engineering,Stage-I,GOPEN,48255,57.86%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213061210,Mechanical Engineering,Stage-I,LOPEN,19048,78.00%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213061210,Mechanical Engineering,Stage-I,EWS,34981,70.15%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,GOPEN,20458,77.26%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,GSC,23210,75.89%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,GNTC,28392,73.35%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,GOBC,23742,75.60%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,LOPEN,21566,76.68%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,LOBC,24551,75.20%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,LSEBC,25582,74.97%,Eng
2130,"Terna Public Charitable Trusts College of Engineering, Dharashiv (Un-Aided)",Un-Aided,213099510,Artificial Intelligence and Data Science,Stage-I,EWS,36050,69.60%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213119110,Civil Engineering,Stage-I,GOPEN,46687,61.49%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213119110,Civil Engineering,Stage-I,LOPEN,30017,72.58%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,GOPEN,31328,71.94%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,GSC,35041,70.11%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,GNTB,41418,66.57%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,GNTD,39180,67.94%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,GOBC,42666,65.71%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,GSEBC,43793,64.80%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,LOPEN,26399,74.29%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,LSC,44307,64.34%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,LOBC,33784,70.73%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,LSEBC,36449,69.43%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213124210,Computer Science and Engineering,Stage-I,EWS,22262,76.34%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213137210,Electronics and Telecommunication Engg,Stage-I,GOPEN,48948,52.70%,Eng
2131,"Shree Tuljabhavani College of Engineering, Tuljapur (Un-Aided)",Un-Aided,213137210,Electronics and Telecommunication Engg,Stage-I,LOPEN,46251,62.13%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213319110,Civil Engineering,Stage-I,GOPEN,48206,58.00%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213319110,Civil Engineering,Stage-I,LOPEN,25025,75.00%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213319110,Civil Engineering,Stage-I,DEF-O,12632,81.65%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,GOPEN,17220,79.03%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,GSC,24868,75.03%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,GOBC,23769,75.60%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,GSEBC,19665,77.66%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,LOPEN,11677,82.23%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,LNTB,23074,75.94%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,LNTC,33967,70.63%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,LOBC,19163,77.94%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213324210,Computer Science and Engineering,Stage-I,EWS,28490,73.31%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GOPEN,33903,70.67%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GSC,47456,60.06%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GNTA,45670,62.89%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GNTB,46092,62.33%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GNTD,35947,69.67%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GOBC,45883,62.61%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,GSEBC,47037,60.89%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213329310,Electrical Engineering,Stage-I,LOPEN,42711,65.67%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213361210,Mechanical Engineering,Stage-I,GOPEN,46944,61.08%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213384410,Electronics and Computer Engineering,Stage-I,GOPEN,42642,65.73%,Eng
2133,"Mahatma Basaweshwar Education Societys College of Engineering, Ambejogai (Un-Aided)",Un-Aided,213384410,Electronics and Computer Engineering,Stage-I,LOPEN,32945,71.14%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213419110,Civil Engineering,Stage-I,GOPEN,47305,60.36%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213419110,Civil Engineering,Stage-I,LOPEN,42591,65.76%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213419110,Civil Engineering,Stage-I,EWS,46385,61.92%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,GOPEN,13644,81.03%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,GSC,19061,78.00%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,GOBC,16142,79.60%,Eng
2134,"Peoples Education Societys College of Engineering, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,213424210,Computer Science and Engineering,Stage-I,LOPEN,13665,81.03%,Eng
